,Age,Weight (kg),Height (m),Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender,Max_BPM,Workout_Type,Kelas GYM,Cluster
12,-1.2598080516388557,1.1459995901228355,1.9739407111171778,-0.07758940839777265,-1.7793563842900872,0.5958258546035451,2.0590218383218866,-1.6185948397886027,-0.5798673579721171,-0.3549548024200573,0.2238700809606754,-0.5987161160160422,Male,186,Strength,0,Frekuensi olahraga rendah dan pemula
13,1.761009814757104,2.2182492574709247,-0.0673825693985037,-0.3417756107846745,0.885382358358532,-2.004073121340711,1.6269167907481004,0.42168477485113653,0.41278415094816656,-1.4235295386253861,1.5860091651157708,-0.8651016539473813,Female,176,HIIT,3,Frekuensi olahraga rendah dan menengah
14,-1.2598080516388557,0.27513691613453983,1.4023701925727865,0.12055024339240375,1.266059321594049,-0.6499590713697445,-1.7441154952885283,1.5361232198224226,-0.01263792430338322,0.7136199337852716,0.2238700809606754,-0.051831899070909127,Female,197,Cardio,1,Frekuensi olahraga tinggi dan mahir
15,-0.3617270643319488,1.3038434497832136,-1.1288706752666573,-1.3985204203322819,-1.525571742133076,-0.9749464433627761,1.1549722707029724,-1.292835909720073,1.1218209430340833,0.7136199337852716,0.2238700809606754,-0.9656577841598736,Female,161,Yoga,1,Frekuensi olahraga tinggi dan mahir
16,-0.9332331471636168,-0.5685112992916217,0.1775762242633783,-0.3417756107846745,-1.1448947788975588,0.16250935861283547,0.49608868752308594,0.06163543109118231,0.6963988677825335,0.7136199337852716,-1.13826900319442,0.569146308557113,Male,195,HIIT,4,Frekuensi olahraga tinggi dan menengah
17,0.3730664707373388,0.2533653492848321,0.2592291554840056,-1.4645669709290075,1.266059321594049,-1.8957439973430334,-0.4968335494549756,-0.2812687058230596,-0.8634820748064834,1.7821946699906004,-1.13826900319442,-0.8950920787475982,Female,171,Cardio,4,Frekuensi olahraga tinggi dan menengah
18,1.5977223625194847,-1.0311570948479039,-1.4554824001491666,-1.2003807685421055,1.266059321594049,0.29792076360993225,-0.5519958959537569,0.507410809079697,-1.7143262253095837,-0.3549548024200573,-1.13826900319442,0.750852999993722,Female,181,Yoga,2,Frekuensi olahraga sedang dan menengah
19,-0.1167958859755196,-0.19839466284659613,-1.8637470562523033,1.5075278059236386,0.885382358358532,-0.2437248563784542,0.3152787739993031,0.04449022424547058,-0.5798673579721171,-0.3549548024200573,0.2238700809606754,0.5832594496395683,Male,184,Cardio,0,Frekuensi olahraga rendah dan pemula
21,-1.0148768732824265,1.9461046718495825,-1.9453999874729304,0.6489226481662075,-1.1448947788975588,0.13542707761341613,-1.7778258181488946,-1.0356578070343916,-1.5725188668924002,0.7136199337852716,1.5860091651157708,-0.2035481657073008,Female,173,HIIT,3,Frekuensi olahraga rendah dan menengah
22,0.1281352923809096,-0.1330799622974738,0.34088208670463294,-1.0682876673486545,1.266059321594049,-0.02706660838309999,2.06821556273835,1.43325197874815,-0.8634820748064834,-0.3549548024200573,-1.13826900319442,1.0948608138785636,Female,192,Yoga,2,Frekuensi olahraga sedang dan menengah
24,-0.7699456949259974,-0.5140823821673531,0.6674938115871423,-0.4078221613814,1.266059321594049,-0.6499590713697445,-0.44473577776168227,0.5759916364625451,-0.15444528272056668,0.7136199337852716,0.2238700809606754,-0.7327909562993652,Male,184,Strength,1,Frekuensi olahraga tinggi dan mahir
25,2.0059409931135335,0.28057980784696634,-1.9453999874729304,0.3847364457793056,1.266059321594049,1.4895411275843826,-0.843130502475102,0.9188957733767871,0.8382062261997163,-0.3549548024200573,-1.13826900319442,-0.44347156410903654,Male,165,Yoga,2,Frekuensi olahraga sedang dan menengah
26,-1.3414517777576656,2.490393843092267,-0.23068843183975837,1.2433416035367366,-1.1448947788975588,0.46041444960644834,0.03333789189442143,1.7075752882795436,-1.4307115084752169,-1.4235295386253861,0.2238700809606754,0.8902202681829654,Male,177,HIIT,0,Frekuensi olahraga rendah dan pemula
27,-1.3414517777576656,-1.4502597567047713,-0.14903550061913104,0.582876097569482,1.266059321594049,0.3250030446093516,0.7136734987127229,0.4902656022339847,-0.2962526411377502,-1.4235295386253861,0.2238700809606754,-0.2811704416608038,Male,188,Cardio,0,Frekuensi olahraga rendah dan pemula
28,-0.7699456949259974,-0.12763707058504728,-0.7206060191635224,1.5075278059236386,0.37781307404450926,-0.29788941837729294,2.298058673149938,-0.6070276358915891,0.6963988677825335,-1.4235295386253861,1.5860091651157708,0.21278949622512305,Female,183,Cardio,3,Frekuensi olahraga rendah dan menengah
29,-0.19843961209432934,0.3132371581215279,0.01427036182212363,-1.266427319138831,-0.5104331735050305,0.027097953615738715,0.17430833294686227,-1.1385290481086643,-1.5725188668924002,-1.4235295386253861,-1.13826900319442,-0.30057601064917944,Male,189,Yoga,5,Frekuensi olahraga sedang dan pemula
30,-0.5250145165695682,-0.2310520131211573,-1.4554824001491666,-0.3417756107846745,-1.1448947788975588,1.6520348135808987,-0.5274792975098541,1.4846875992852868,1.2636283014512668,-0.3549548024200573,-1.13826900319442,-0.1365107455656395,Male,193,Cardio,2,Frekuensi olahraga sedang dan menengah
31,-0.606658242688378,0.6506964442919919,-0.7206060191635224,-1.266427319138831,0.25092075296600364,0.5958258546035451,-0.29150703748729007,0.5588464296168334,0.5545915093653501,-0.3549548024200573,-1.13826900319442,-0.25823658740181393,Female,198,Yoga,2,Frekuensi olahraga sedang dan menengah
32,0.7812851013313874,-1.1781151710834288,-1.7004411938110486,0.7810157493596585,-1.7793563842900872,-1.868661716343614,-0.3160236359311928,-0.2812687058230596,1.2636283014512668,0.7136199337852716,-1.13826900319442,1.474151480469543,Female,199,Strength,4,Frekuensi olahraga tinggi dan menengah
33,-1.178164325520046,2.000533588973851,-1.7004411938110486,1.3093881541334622,-1.0180024578190532,-0.29788941837729294,-1.2323315027720583,-0.09267143052022629,0.41278415094816656,0.7136199337852716,-1.13826900319442,-0.03595461535314722,Female,180,HIIT,4,Frekuensi olahraga tinggi dan menengah
34,1.3527911841630555,0.6833537945665534,0.9124526052490243,0.05450369279567829,-1.6524640632115815,0.3520853256087709,0.986420656401141,-0.05838101682880223,-1.0052894332236668,0.7136199337852716,-1.13826900319442,-0.07652989596520557,Male,178,Strength,4,Frekuensi olahraga tinggi dan menengah
35,1.4344349102818652,-1.4502597567047713,0.8307996740283969,0.6489226481662075,-1.0180024578190532,-0.5145476663726477,0.6891569002688201,0.25023270639401557,-1.0052894332236668,0.7136199337852716,0.2238700809606754,-1.2461564631736677,Female,\t182,Cardio,1,Frekuensi olahraga tinggi dan mahir
36,0.046491566262099854,0.49285258463161374,-1.04721774404603,0.05450369279567829,-1.525571742133076,-1.2728515343563886,0.5451218844108914,-0.40128515374304413,-0.43805999955493363,-0.3549548024200573,0.2238700809606754,0.6714665814049124,Male,192,Strength,0,Frekuensi olahraga rendah dan pemula
37,-1.0965205994012364,0.5527243934683088,0.09592329304275096,-1.3985204203322819,1.266059321594049,0.46041444960644834,0.3643119708871086,0.2673779132397279,-0.01263792430338322,-0.3549548024200573,-1.13826900319442,-0.4805185594504812,Male,166,Strength,2,Frekuensi olahraga sedang dan menengah
38,1.1078600058066264,2.50127962651712,-0.393994294281013,1.0452019517465603,-0.12975621026951342,-1.3540983773546467,1.3756216566980972,-0.16125225790307443,-0.2962526411377502,0.7136199337852716,0.2238700809606754,-1.2461564631736677,Female,160,Cardio,1,Frekuensi olahraga tinggi dan mahir
39,-1.3414517777576656,0.3839947503830768,0.34088208670463294,0.5168295469727565,1.1391670005155434,-0.5687122283714864,-0.5581250455647325,0.6617176706911057,-0.15444528272056668,-1.4235295386253861,0.2238700809606754,0.29923248535515995,Male,192,Strength,0,Frekuensi olahraga rendah dan pemula
40,-1.3414517777576656,0.944612596763042,-0.23068843183975837,0.12055024339240375,-1.525571742133076,-1.2728515343563886,-1.2629772508269368,0.8160245323025148,0.9800135846168998,-0.3549548024200573,1.5860091651157708,-0.2458875889546663,Female,194,Strength,3,Frekuensi olahraga rendah dan menengah
41,-0.5250145165695682,0.07374992277474628,-0.3123413630603857,0.582876097569482,0.5047053951230149,-1.7603325923459368,1.320459310199316,-1.121383841262952,-0.5798673579721171,-0.3549548024200573,0.2238700809606754,0.40331690083826655,Male,174,Yoga,0,Frekuensi olahraga rendah dan pemula
42,-0.9332331471636168,2.2291350408957777,-1.9453999874729304,-0.6720083637683019,0.885382358358532,0.37916760660819027,0.08850023839320262,-2.3215483204627985,-0.5798673579721171,1.7821946699906004,1.5860091651157708,0.7737868542527112,Male,192,Cardio,1,Frekuensi olahraga tinggi dan mahir
43,-0.3617270643319488,-0.6719262418277321,0.6674938115871423,1.441481255326913,0.25092075296600364,0.027097953615738715,1.1702951447304117,0.3188135337768637,1.2636283014512668,-0.3549548024200573,-1.13826900319442,1.2377563673384209,Female,185,Strength,2,Frekuensi olahraga sedang dan menengah
44,-1.3414517777576656,-1.2978587887568196,1.2390643301315318,1.0452019517465603,1.1391670005155434,1.6520348135808987,-0.9105511481958346,-0.17839746474878676,-1.7143262253095837,-0.3549548024200573,0.2238700809606754,-0.14885974401278773,Female,194,Strength,0,Frekuensi olahraga rendah dan pemula
45,0.2097790184997193,-0.6120544329910367,-0.47564722550164035,-0.011542857801047182,-1.525571742133076,-0.9478641623633568,-2.1302519207799966,0.6617176706911057,0.6963988677825335,-0.3549548024200573,1.5860091651157708,-0.29528358274325855,Female,197,Cardio,3,Frekuensi olahraga rendah dan menengah
46,1.189503731925436,1.9461046718495825,-0.7206060191635224,0.12055024339240375,0.5047053951230149,-0.3249716993767123,-0.1627948956568006,1.9304629772738005,-1.0052894332236668,1.7821946699906004,0.2238700809606754,-0.6816308198754658,Female,185,Cardio,1,Frekuensi olahraga tinggi dan mahir
47,0.617997649093768,1.5705451436921296,1.7289819174552958,-1.3985204203322819,1.0122746794370376,1.4082942845861244,-1.2292669279665704,0.4388299816968489,-1.0052894332236668,0.7136199337852716,-1.13826900319442,-1.2461564631736677,Female,168,HIIT,4,Frekuensi olahraga tinggi dan menengah
48,-0.606658242688378,-0.43243900648095046,1.9739407111171778,-0.07758940839777265,-1.525571742133076,1.6520348135808987,0.26318100230600977,-0.09267143052022629,-0.01263792430338322,-1.4235295386253861,1.5860091651157708,-0.06947332542397819,Female,199,Cardio,3,Frekuensi olahraga rendah dan menengah
49,0.046491566262099854,-0.9222992605993668,0.9941055364696516,-0.011542857801047182,-0.25664853134801907,-0.731205914368002,-0.509091848676927,-1.4299975644857699,-1.2889041500580336,0.7136199337852716,1.5860091651157708,-1.2461564631736677,Female,161,Strength,3,Frekuensi olahraga rendah dan menengah
50,-0.8515894210448072,1.0806848895737131,-0.7206060191635224,1.5075278059236386,-0.6373254945835362,-0.8395350383656793,-0.80329103000376,0.6445724638453939,-0.8634820748064834,-0.3549548024200573,-1.13826900319442,-1.1438361903258685,Female,196,Cardio,2,Frekuensi olahraga sedang dan menengah
51,0.7812851013313874,-0.16573731257203497,0.34088208670463294,-1.1343342179453801,1.266059321594049,-0.1353957323807768,0.4041514433584506,-2.201531872542814,0.9800135846168998,0.7136199337852716,-1.13826900319442,-0.6445838245340212,Female,167,Yoga,4,Frekuensi olahraga tinggi dan menengah
52,1.4344349102818652,-0.43243900648095046,-1.292176537707912,-1.0022411167519292,-1.39867942105457,-0.6770413523691639,-0.40796088009582815,0.8503149459939389,0.8382062261997163,-0.3549548024200573,0.2238700809606754,0.04166766060035578,Male,169,HIIT,0,Frekuensi olahraga rendah dan pemula
53,1.189503731925436,-0.5467397324419143,0.09592329304275096,-1.7287531733159094,1.0122746794370376,-0.731205914368002,2.249025476262133,0.010199810554046514,-0.15444528272056668,-1.4235295386253861,0.2238700809606754,2.643778047678005,Female,198,Yoga,0,Frekuensi olahraga rendah dan pemula
55,-0.9332331471636168,0.05742124763746589,-0.0673825693985037,1.0452019517465603,-1.2717870999760645,1.0020600695948347,-0.24247384059948454,-0.949931772805831,0.6963988677825335,-0.3549548024200573,-1.13826900319442,-0.5846029749335871,Female,188,Yoga,2,Frekuensi olahraga sedang dan menengah
56,1.761009814757104,-1.4502597567047713,0.01427036182212363,-0.011542857801047182,1.266059321594049,0.10834479661399678,-0.4815106754275364,0.42168477485113653,0.9800135846168998,-1.4235295386253861,-1.13826900319442,0.043431803235662314,Female,172,Yoga,5,Frekuensi olahraga sedang dan pemula
57,1.1078600058066264,0.07374992277474628,-0.393994294281013,-0.1436359589944981,0.5047053951230149,-0.4333008233743897,-1.0361987152208363,-1.6014496329428907,-0.15444528272056668,-1.4235295386253861,-1.13826900319442,1.684084454071062,Female,185,Yoga,5,Frekuensi olahraga sedang dan pemula
58,-0.8515894210448072,0.09007859791202666,0.01427036182212363,0.9791554011498348,-1.6524640632115815,1.381212003586705,-1.431528865128768,0.678862877536818,1.1218209430340833,0.7136199337852716,0.2238700809606754,-0.5510842648627562,Male,184,Cardio,1,Frekuensi olahraga tinggi dan mahir
59,-1.0148768732824265,1.7664892453394958,-0.14903550061913104,1.5075278059236386,-0.25664853134801907,-0.6770413523691639,0.22027695502917993,1.3475259445195893,1.2636283014512668,0.7136199337852716,-1.13826900319442,-0.4364149935678092,Female,182,Yoga,4,Frekuensi olahraga tinggi dan menengah
60,-1.178164325520046,0.34045161668366214,-0.8839118816047771,0.6489226481662075,-1.6524640632115815,-0.7582881953674213,-1.3824956682409626,0.6102820501539699,0.6963988677825335,-0.3549548024200573,0.2238700809606754,0.07871465594179981,Female,164,Strength,0,Frekuensi olahraga rendah dan pemula
61,0.7812851013313874,-1.4502597567047713,-0.47564722550164035,0.6489226481662075,1.266059321594049,-0.9478641623633568,-0.07085765149216527,0.7817341186110908,-1.2889041500580336,-0.3549548024200573,1.5860091651157708,-1.2461564631736677,Female,175,Cardio,3,Frekuensi olahraga rendah dan menengah
62,-0.1167958859755196,-0.4542105733306582,0.2592291554840056,0.4507829963760311,1.266059321594049,0.054180234615158064,-0.1965052185171669,1.0217670144510598,-0.15444528272056668,-1.4235295386253861,-1.13826900319442,0.1916197846014403,Female,167,Strength,5,Frekuensi olahraga sedang dan pemula
63,-1.3414517777576656,-1.4502597567047713,-0.8022589503841497,-0.8041014649617527,-1.39867942105457,-1.1103578483598728,-1.731857196066577,0.3531039474682884,-0.8634820748064834,-0.3549548024200573,1.5860091651157708,-0.10652032076542223,Male,177,\nStrength,3,Frekuensi olahraga rendah dan menengah
64,2.0059409931135335,-1.1345720373840142,-1.9453999874729304,-0.6059618131715764,-1.1448947788975588,1.59787025158206,0.8362564909322366,0.07878063793689465,0.2709767925309831,0.7136199337852716,0.2238700809606754,1.211294227808818,Male,163,\tCardio,1,Frekuensi olahraga tinggi dan mahir
65,-0.606658242688378,-0.7807840760762691,0.09592329304275096,-1.2003807685421055,-0.38354085242652475,1.4353765655855437,-0.312959061125705,-1.4642879781771938,-0.2962526411377502,0.7136199337852716,0.2238700809606754,0.6785231519461398,Male,180,Strength,1,Frekuensi olahraga tinggi dan mahir
66,-0.1167958859755196,0.5255099349061745,1.7289819174552958,-1.3985204203322819,1.0122746794370376,-1.1916046913581309,-0.411025454901316,-0.3155591195144836,-0.5798673579721171,1.7821946699906004,-1.13826900319442,1.1813038030086007,Female,188,Strength,4,Frekuensi olahraga tinggi dan menengah
67,1.0262162796878165,0.5908246354552968,-0.14903550061913104,0.3186898951825802,-1.0180024578190532,1.567261631936142e-05,-1.0852319121086418,-1.7557564945542994,1.1218209430340833,-1.4235295386253861,1.5860091651157708,0.8708146991945899,Male,176,Cardio,3,Frekuensi olahraga rendah dan menengah
68,-1.3414517777576656,-0.07320815346077879,0.5041879491458876,1.2433416035367366,-1.0180024578190532,-1.7603325923459368,0.5359281599944279,0.4388299816968489,0.8382062261997163,-0.3549548024200573,1.5860091651157708,-1.2461564631736677,Male,197,HIIT,3,Frekuensi olahraga rendah dan menengah
69,0.9445725535690068,-1.4502597567047713,-1.292176537707912,-0.9361945661552037,-0.7642178156620418,-0.27080713737787354,0.47770123869015885,1.2960903239824535,-0.2962526411377502,-0.3549548024200573,0.2238700809606754,-1.1738266151260854,Female,177,Strength,0,Frekuensi olahraga rendah dan pemula
70,-0.606658242688378,1.6140882773915441,-1.04721774404603,0.8470622999563838,0.7584900372800263,-0.6228767903703252,0.5206052859669886,1.4675423924395745,0.5545915093653501,-0.3549548024200573,-1.13826900319442,-1.2461564631736677,Male,198,Cardio,2,Frekuensi olahraga sedang dan menengah
71,-0.03515215985670987,-0.9277421523117937,-1.782094125031676,-0.011542857801047182,-0.6373254945835362,0.5416612926047064,-0.8860345497519319,-0.22983308528592317,-1.5725188668924002,-0.3549548024200573,-1.13826900319442,0.27982691636678436,Female,191,HIIT,2,Frekuensi olahraga sedang dan menengah
72,0.8629288274501972,1.0752419978612866,-1.8637470562523033,0.8470622999563838,0.6315977162015206,-0.4333008233743897,0.8577085145706516,1.964753390965225,0.8382062261997163,-0.3549548024200573,1.5860091651157708,-0.5863671175688944,Male,192,\tCardio,3,Frekuensi olahraga rendah dan menengah
73,1.6793660886382944,0.09552148962445398,0.9124526052490243,0.2526433445858547,-0.7642178156620418,-0.6228767903703252,-0.04021190343728683,0.9703313939139234,-0.2962526411377502,0.7136199337852716,0.2238700809606754,0.6150140170750922,Female,175,Cardio,1,Frekuensi olahraga tinggi dan mahir
74,-1.3414517777576656,-0.530411057304634,0.2592291554840056,-1.0022411167519292,-0.8911101367405475,-0.29788941837729294,0.05785449033832418,-0.4870111879716046,1.1218209430340833,0.7136199337852716,0.2238700809606754,-0.14356731610686688,Female,183,Cardio,1,Frekuensi olahraga tinggi dan mahir
75,0.5363539229749582,-0.846098776625391,1.6473289862346685,-0.6059618131715764,1.0122746794370376,-0.4333008233743897,0.1559208841139352,-1.2242550823372247,-0.5798673579721171,-0.3549548024200573,0.2238700809606754,-0.5246221253331532,Female,192,Strength,0,Frekuensi olahraga rendah dan pemula
76,-0.8515894210448072,-1.0365999865603306,-1.8637470562523033,-1.7287531733159094,0.7584900372800263,-1.6520034683482594,-1.3794310934354748,-0.16125225790307443,-1.4307115084752169,1.7821946699906004,-1.13826900319442,-1.000940636866011,Male,175,Strength,4,Frekuensi olahraga tinggi dan menengah
77,-0.6883019688071876,1.2058713989595307,-0.3123413630603857,1.5075278059236386,0.5047053951230149,1.4082942845861244,0.3428599472486937,-0.9327865659601187,1.4054356598684503,-1.4235295386253861,0.2238700809606754,1.9328285656493323,Female,193,Strength,0,Frekuensi olahraga rendah dan pemula
78,-1.3414517777576656,0.04653546421261203,-0.393994294281013,1.5075278059236386,1.0122746794370376,-0.8666173193650987,-0.1781177696842398,0.4559751885425606,-1.5725188668924002,0.7136199337852716,1.5860091651157708,-0.9356673593596566,Female,177,Strength,3,Frekuensi olahraga rendah dan menengah
79,-0.4433707904507585,1.635859844241252,-0.3123413630603857,-0.3417756107846745,-1.2717870999760645,1.6520348135808987,-0.469252376205585,1.6047040472052707,-0.5798673579721171,-1.4235295386253861,1.5860091651157708,-1.0979684818078896,Male,175,Yoga,3,Frekuensi olahraga rendah dan menengah
80,-0.6883019688071876,-0.5957257578537559,2.055593642337805,-0.27572906018794907,0.5047053951230149,1.6520348135808987,1.6851437120523696,-0.7956249111944224,0.6963988677825335,0.7136199337852716,-1.13826900319442,-1.2461564631736677,Female,172,Strength,4,Frekuensi olahraga tinggi dan menengah
81,0.6996413752125776,2.4686222762425594,-0.23068843183975837,-0.011542857801047182,-0.7642178156620418,0.6229081356029644,-0.668449738562295,1.3132355308281654,-0.15444528272056668,-0.3549548024200573,-1.13826900319442,0.3027607706257743,Male,166,HIIT,2,Frekuensi olahraga sedang dan menengah
82,1.1078600058066264,0.4656381260694795,-0.14903550061913104,1.5075278059236386,-0.6373254945835362,0.40624988760760966,2.123377909237131,1.261799910291029,-1.1470967916408503,-1.4235295386253861,0.2238700809606754,-0.13121831765971867,Male,193,Cardio,0,Frekuensi olahraga rendah dan pemula
83,-0.4433707904507585,0.2914655912718202,-0.6389530879428951,-0.1436359589944981,0.5047053951230149,-1.4082629393534853,0.6585111522139416,-2.3215483204627985,1.2636283014512668,0.7136199337852716,1.5860091651157708,-0.3235098649081687,Female,167,HIIT,3,Frekuensi olahraga rendah dan menengah
84,1.842653540875914,-0.16573731257203497,1.075758467690279,0.7810157493596585,0.12402843188749793,0.46041444960644834,-0.5918353684250988,0.027345017399758243,1.2636283014512668,0.7136199337852716,-1.13826900319442,-1.2461564631736677,Female,170,Strength,4,Frekuensi olahraga tinggi dan menengah
85,-1.0148768732824265,0.49285258463161374,-1.4554824001491666,-0.27572906018794907,-0.38354085242652475,-0.4333008233743897,-1.195556605106204,0.9017505665310753,-0.5798673579721171,-0.3549548024200573,1.5860091651157708,-0.9621294988892599,Female,194,Strength,3,Frekuensi olahraga rendah dan menengah
86,-1.178164325520046,-0.41066743963124314,-0.9655648128254025,-1.266427319138831,-1.2717870999760645,-1.0020287243621955,-0.11682627357448294,0.4559751885425606,0.9800135846168998,-0.3549548024200573,0.2238700809606754,-1.2214584662793713,Male,191,Strength,0,Frekuensi olahraga rendah dan pemula
87,0.3730664707373388,-1.3795021644432224,0.1775762242633783,-0.6720083637683019,0.6315977162015206,0.08126251561457742,0.19269578177978933,0.13021625847403107,0.6963988677825335,-0.3549548024200573,0.2238700809606754,-0.7098571020403759,Female,175,Yoga,0,Frekuensi olahraga rendah dan pemula
88,0.5363539229749582,-1.4502597567047713,0.2592291554840056,0.12055024339240375,0.12402843188749793,-0.9749464433627761,0.6278654041590632,-2.047225010931405,-1.1470967916408503,1.7821946699906004,-1.13826900319442,0.6344195860634678,Male,176,Yoga,4,Frekuensi olahraga tinggi dan menengah
89,0.5363539229749582,-0.16029442085960804,1.5656760550140412,0.582876097569482,-0.38354085242652475,-0.5687122283714864,0.09462938800417832,-0.40128515374304413,0.9800135846168998,0.7136199337852716,-1.13826900319442,-0.6392913966281006,Female,195,HIIT,4,Frekuensi olahraga tinggi dan menengah
90,-0.2800833382131391,1.8154752707513377,0.09592329304275096,1.5075278059236386,0.37781307404450926,0.18959163961225484,1.654497963997491,-0.46986598112589223,0.9800135846168998,0.7136199337852716,0.2238700809606754,-0.12239760448318412,Female,190,HIIT,1,Frekuensi olahraga tinggi dan mahir
91,-1.178164325520046,-1.1781151710834288,-0.47564722550164035,0.5168295469727565,1.266059321594049,0.29792076360993225,2.0191823658505443,-2.3215483204627985,-0.43805999955493363,0.7136199337852716,-1.13826900319442,-1.2461564631736677,Male,171,Yoga,4,Frekuensi olahraga tinggi dan menengah
92,-0.6883019688071876,-1.063814445122465,-1.04721774404603,-0.5399152625748509,-1.525571742133076,-0.3520539803761316,0.1896312069743015,-0.7270440838115737,1.2636283014512668,-0.3549548024200573,1.5860091651157708,1.8569704323311365,Male,189,Yoga,3,Frekuensi olahraga rendah dan menengah
93,0.2097790184997193,0.29690848298424677,0.7491467428077696,0.3847364457793056,-0.7642178156620418,0.5145790116052871,0.1773729077523501,1.8618821498909521,0.8382062261997163,0.7136199337852716,0.2238700809606754,-0.43465085093250205,Female,164,Cardio,1,Frekuensi olahraga tinggi dan mahir
94,2.0059409931135335,-0.49775370703007277,0.5858408803665149,1.5075278059236386,-0.7642178156620418,0.21667392061167418,0.9680332075682139,0.1987970858568792,-0.2962526411377502,1.7821946699906004,0.2238700809606754,-1.2461564631736677,Male,175,Cardio,1,Frekuensi olahraga tinggi dan mahir
95,-1.0148768732824265,-0.6719262418277321,0.9124526052490243,-0.1436359589944981,-1.39867942105457,1.6520348135808987,2.166281956513961,0.5245560159254093,1.4054356598684503,0.7136199337852716,0.2238700809606754,0.11576165128324446,Male,165,\tCardio,1,Frekuensi olahraga tinggi dan mahir
96,-0.7699456949259974,-0.14940863743475458,-0.5573001567222677,-0.1436359589944981,-0.38354085242652475,0.46041444960644834,-0.5060272738714392,0.21594229270259152,-0.43805999955493363,-0.3549548024200573,0.2238700809606754,0.9043334092654208,Male,178,Strength,0,Frekuensi olahraga rendah dan pemula
97,-0.19843961209432934,-0.5467397324419143,2.1372465735584325,-1.5306135215257328,0.12402843188749793,-0.37913626137555095,0.8454502153487001,-1.5157235987143303,1.1218209430340833,0.7136199337852716,1.5860091651157708,-0.27411387111957647,Male,190,HIIT,3,Frekuensi olahraga rendah dan menengah
